,gene_id,database,kegg_id
31540,XNR_RS17045,KEGG_Reaction,R03067
31541,XNR_RS17050,KEGG_Reaction,-
31542,XNR_RS17055,KEGG_Reaction,-
31543,XNR_RS17060,KEGG_Reaction,-
31544,XNR_RS17065,KEGG_Reaction,-
31545,XNR_RS29975,KEGG_Reaction,-
31546,XNR_RS17075,KEGG_Reaction,-
31547,XNR_RS17080,KEGG_Reaction,-
31548,XNR_RS17085,KEGG_Reaction,-
31549,XNR_RS17090,KEGG_Reaction,-
31550,XNR_RS17095,KEGG_Reaction,-
31551,XNR_RS17100,KEGG_Reaction,-
31552,XNR_RS17105,KEGG_Reaction,-
31553,XNR_RS17110,KEGG_Reaction,-
31554,XNR_RS17115,KEGG_Reaction,-
31555,XNR_RS17120,KEGG_Reaction,-
31556,XNR_RS17125,KEGG_Reaction,-
31557,XNR_RS17130,KEGG_Reaction,-
31558,XNR_RS17135,KEGG_Reaction,-
31559,XNR_RS17140,KEGG_Reaction,-
31560,XNR_RS17145,KEGG_Reaction,R10880
31561,XNR_RS17150,KEGG_Reaction,-
31562,XNR_RS17155,KEGG_Reaction,-
31563,XNR_RS17160,KEGG_Reaction,-
31564,XNR_RS30855,KEGG_Reaction,-
31565,XNR_RS17165,KEGG_Reaction,-
31566,XNR_RS17170,KEGG_Reaction,-
31567,XNR_RS17175,KEGG_Reaction,-
31568,XNR_RS17180,KEGG_Reaction,-
31569,XNR_RS17185,KEGG_Reaction,-
31570,XNR_RS17190,KEGG_Reaction,-
31571,XNR_RS17195,KEGG_Reaction,R11945
31572,XNR_RS17200,KEGG_Reaction,-
31573,XNR_RS17205,KEGG_Reaction,-
31574,XNR_RS17210,KEGG_Reaction,-
31575,XNR_RS17215,KEGG_Reaction,-
31576,XNR_RS17220,KEGG_Reaction,-
31577,XNR_RS17225,KEGG_Reaction,R02473
31578,XNR_RS17230,KEGG_Reaction,R00357
31579,XNR_RS17230,KEGG_Reaction,R00481
31580,XNR_RS17230,KEGG_Reaction,R03348
31581,XNR_RS17235,KEGG_Reaction,R03348
31582,XNR_RS17240,KEGG_Reaction,R02971
31583,XNR_RS17240,KEGG_Reaction,R03018
31584,XNR_RS17240,KEGG_Reaction,R04391
31585,XNR_RS17245,KEGG_Reaction,-
31586,XNR_RS17250,KEGG_Reaction,-
31587,XNR_RS29980,KEGG_Reaction,-
31588,XNR_RS17255,KEGG_Reaction,R00259
31589,XNR_RS17260,KEGG_Reaction,-
31590,XNR_RS17265,KEGG_Reaction,-
31591,XNR_RS17270,KEGG_Reaction,-
31592,XNR_RS17275,KEGG_Reaction,-
31593,XNR_RS17280,KEGG_Reaction,-
31594,XNR_RS17285,KEGG_Reaction,-
31595,XNR_RS17290,KEGG_Reaction,-
31596,XNR_RS17295,KEGG_Reaction,-
31597,XNR_RS17300,KEGG_Reaction,-
31598,XNR_RS17305,KEGG_Reaction,-
31599,XNR_RS17310,KEGG_Reaction,R05627
31600,XNR_RS17315,KEGG_Reaction,-
31601,XNR_RS17320,KEGG_Reaction,-
31602,XNR_RS17325,KEGG_Reaction,-
31603,XNR_RS17330,KEGG_Reaction,-
31604,XNR_RS17335,KEGG_Reaction,-
31605,XNR_RS17345,KEGG_Reaction,-
31606,XNR_RS17350,KEGG_Reaction,-
31607,XNR_RS17355,KEGG_Reaction,R03409
31608,XNR_RS17360,KEGG_Reaction,-
31609,XNR_RS17365,KEGG_Reaction,-
31610,XNR_RS17370,KEGG_Reaction,-
31611,XNR_RS17375,KEGG_Reaction,R01209
31612,XNR_RS17375,KEGG_Reaction,R04441
31613,XNR_RS17375,KEGG_Reaction,R05070
31614,XNR_RS17380,KEGG_Reaction,-
31615,XNR_RS17385,KEGG_Reaction,-
31616,XNR_RS17390,KEGG_Reaction,-
31617,XNR_RS17395,KEGG_Reaction,-
31618,XNR_RS17400,KEGG_Reaction,-
31619,XNR_RS17405,KEGG_Reaction,-
31620,XNR_RS17410,KEGG_Reaction,-
31621,XNR_RS17415,KEGG_Reaction,R01248
31622,XNR_RS17415,KEGG_Reaction,R01251
31623,XNR_RS17415,KEGG_Reaction,R03291
31624,XNR_RS17415,KEGG_Reaction,R03293
31625,XNR_RS17420,KEGG_Reaction,R03664
31626,XNR_RS17440,KEGG_Reaction,-
31627,XNR_RS17445,KEGG_Reaction,-
31628,XNR_RS17450,KEGG_Reaction,-
31629,XNR_RS17455,KEGG_Reaction,-
31630,XNR_RS17460,KEGG_Reaction,-
31631,XNR_RS17465,KEGG_Reaction,R00291
31632,XNR_RS17465,KEGG_Reaction,R02984
31633,XNR_RS17470,KEGG_Reaction,-
31634,XNR_RS17475,KEGG_Reaction,-
31635,XNR_RS17480,KEGG_Reaction,-
31636,XNR_RS17485,KEGG_Reaction,-
31637,XNR_RS17490,KEGG_Reaction,-
31638,XNR_RS17495,KEGG_Reaction,-
31639,XNR_RS17500,KEGG_Reaction,-
31640,XNR_RS17505,KEGG_Reaction,R04109
31641,XNR_RS17510,KEGG_Reaction,R00084
31642,XNR_RS17515,KEGG_Reaction,R03165
31643,XNR_RS17515,KEGG_Reaction,R03194
31644,XNR_RS17520,KEGG_Reaction,R00036
31645,XNR_RS17525,KEGG_Reaction,-
31646,XNR_RS17530,KEGG_Reaction,-
31647,XNR_RS17535,KEGG_Reaction,-
31648,XNR_RS17540,KEGG_Reaction,R01939
31649,XNR_RS17545,KEGG_Reaction,R03646
31650,XNR_RS17550,KEGG_Reaction,R03658
31651,XNR_RS17555,KEGG_Reaction,-
31652,XNR_RS17560,KEGG_Reaction,-
31653,XNR_RS17565,KEGG_Reaction,-
31654,XNR_RS17570,KEGG_Reaction,-
31655,XNR_RS17575,KEGG_Reaction,-
31656,XNR_RS17580,KEGG_Reaction,-
31657,XNR_RS17585,KEGG_Reaction,-
31658,XNR_RS17590,KEGG_Reaction,-
31659,XNR_RS17595,KEGG_Reaction,-
31660,XNR_RS17600,KEGG_Reaction,-
31661,XNR_RS17605,KEGG_Reaction,R05706
31662,XNR_RS17605,KEGG_Reaction,R07210
31663,XNR_RS17605,KEGG_Reaction,R10206
31664,XNR_RS17610,KEGG_Reaction,-
31665,XNR_RS17615,KEGG_Reaction,-
31666,XNR_RS17620,KEGG_Reaction,-
31667,XNR_RS17625,KEGG_Reaction,R02272
31668,XNR_RS17630,KEGG_Reaction,-
31669,XNR_RS17635,KEGG_Reaction,-
31670,XNR_RS17640,KEGG_Reaction,-
31671,XNR_RS17645,KEGG_Reaction,-
31672,XNR_RS17650,KEGG_Reaction,-
31673,XNR_RS17655,KEGG_Reaction,-
31674,XNR_RS17660,KEGG_Reaction,-
31675,XNR_RS17665,KEGG_Reaction,-
31676,XNR_RS17670,KEGG_Reaction,R04985
31677,XNR_RS17670,KEGG_Reaction,R04986
31678,XNR_RS17675,KEGG_Reaction,R05000
31679,XNR_RS17675,KEGG_Reaction,R05615
31680,XNR_RS17680,KEGG_Reaction,R01238
31681,XNR_RS17680,KEGG_Reaction,R02952
31682,XNR_RS17680,KEGG_Reaction,R03367
31683,XNR_RS17680,KEGG_Reaction,R04985
31684,XNR_RS17680,KEGG_Reaction,R04986
31685,XNR_RS17680,KEGG_Reaction,R11225
31686,XNR_RS30860,KEGG_Reaction,-
31687,XNR_RS17685,KEGG_Reaction,-
31688,XNR_RS17690,KEGG_Reaction,R10667
31689,XNR_RS17695,KEGG_Reaction,-
31690,XNR_RS17700,KEGG_Reaction,-
31691,XNR_RS17705,KEGG_Reaction,-
31692,XNR_RS17710,KEGG_Reaction,-
31693,XNR_RS17715,KEGG_Reaction,-
31694,XNR_RS17720,KEGG_Reaction,-
31695,XNR_RS17725,KEGG_Reaction,-
31696,XNR_RS17730,KEGG_Reaction,-
31697,XNR_RS17735,KEGG_Reaction,-
31698,XNR_RS17740,KEGG_Reaction,-
31699,XNR_RS17745,KEGG_Reaction,-
31700,XNR_RS17750,KEGG_Reaction,R04533
31701,XNR_RS17750,KEGG_Reaction,R04534
31702,XNR_RS17750,KEGG_Reaction,R04536
31703,XNR_RS17750,KEGG_Reaction,R04543
31704,XNR_RS17750,KEGG_Reaction,R04566
31705,XNR_RS17750,KEGG_Reaction,R04953
31706,XNR_RS17750,KEGG_Reaction,R04964
31707,XNR_RS17750,KEGG_Reaction,R07759
31708,XNR_RS17750,KEGG_Reaction,R07763
31709,XNR_RS17750,KEGG_Reaction,R10116
31710,XNR_RS17750,KEGG_Reaction,R10120
31711,XNR_RS17750,KEGG_Reaction,R11671
31712,XNR_RS17755,KEGG_Reaction,R00238
31713,XNR_RS17755,KEGG_Reaction,R01177
31714,XNR_RS17760,KEGG_Reaction,R01280
31715,XNR_RS17765,KEGG_Reaction,-
31716,XNR_RS17770,KEGG_Reaction,R10666
31717,XNR_RS17775,KEGG_Reaction,-
31718,XNR_RS17780,KEGG_Reaction,-
31719,XNR_RS17785,KEGG_Reaction,-
31720,XNR_RS17790,KEGG_Reaction,-
31721,XNR_RS17800,KEGG_Reaction,-
31722,XNR_RS17805,KEGG_Reaction,-
31723,XNR_RS17810,KEGG_Reaction,-
31724,XNR_RS17815,KEGG_Reaction,-
31725,XNR_RS17820,KEGG_Reaction,-
31726,XNR_RS17825,KEGG_Reaction,-
31727,XNR_RS17830,KEGG_Reaction,-
31728,XNR_RS17835,KEGG_Reaction,-
31729,XNR_RS17840,KEGG_Reaction,-
31730,XNR_RS17845,KEGG_Reaction,-
31731,XNR_RS30005,KEGG_Reaction,-
31732,XNR_RS17865,KEGG_Reaction,-
31733,XNR_RS17880,KEGG_Reaction,-
31734,XNR_RS17885,KEGG_Reaction,-
31735,XNR_RS17890,KEGG_Reaction,-
31736,XNR_RS17895,KEGG_Reaction,-
31737,XNR_RS17900,KEGG_Reaction,-
31738,XNR_RS17905,KEGG_Reaction,-
31739,XNR_RS17910,KEGG_Reaction,-
31740,XNR_RS17915,KEGG_Reaction,-
31741,XNR_RS17920,KEGG_Reaction,-
31742,XNR_RS17925,KEGG_Reaction,-
31743,XNR_RS17930,KEGG_Reaction,-
31744,XNR_RS17935,KEGG_Reaction,-
31745,XNR_RS17940,KEGG_Reaction,-
31746,XNR_RS17945,KEGG_Reaction,-
31747,XNR_RS17950,KEGG_Reaction,R08588
31748,XNR_RS17950,KEGG_Reaction,R09396
31749,XNR_RS17955,KEGG_Reaction,-
31750,XNR_RS17960,KEGG_Reaction,R04990
31751,XNR_RS17960,KEGG_Reaction,R04993
31752,XNR_RS17960,KEGG_Reaction,R06859
31753,XNR_RS17960,KEGG_Reaction,R08774
31754,XNR_RS17960,KEGG_Reaction,R09736
31755,XNR_RS17965,KEGG_Reaction,-
31756,XNR_RS17970,KEGG_Reaction,-
31757,XNR_RS17975,KEGG_Reaction,-
31758,XNR_RS17980,KEGG_Reaction,R11945
31759,XNR_RS17985,KEGG_Reaction,R11945
31760,XNR_RS17990,KEGG_Reaction,R11945
31761,XNR_RS17995,KEGG_Reaction,R11945
31762,XNR_RS18000,KEGG_Reaction,R11945
31763,XNR_RS18005,KEGG_Reaction,R11945
31764,XNR_RS18010,KEGG_Reaction,R11945
31765,XNR_RS18015,KEGG_Reaction,R11945
31766,XNR_RS18020,KEGG_Reaction,R11945
31767,XNR_RS18025,KEGG_Reaction,R11945
31768,XNR_RS18030,KEGG_Reaction,R11945
31769,XNR_RS18035,KEGG_Reaction,R11945
31770,XNR_RS18040,KEGG_Reaction,R11945
31771,XNR_RS18045,KEGG_Reaction,R11945
31772,XNR_RS18050,KEGG_Reaction,-
31773,XNR_RS18055,KEGG_Reaction,R01364
31774,XNR_RS18060,KEGG_Reaction,-
31775,XNR_RS30870,KEGG_Reaction,-
31776,XNR_RS18070,KEGG_Reaction,-
31777,XNR_RS18075,KEGG_Reaction,-
31778,XNR_RS18080,KEGG_Reaction,-
31779,XNR_RS18085,KEGG_Reaction,-
31780,XNR_RS18090,KEGG_Reaction,-
31781,XNR_RS18095,KEGG_Reaction,-
31782,XNR_RS18100,KEGG_Reaction,R09247
31783,XNR_RS18105,KEGG_Reaction,-
31784,XNR_RS18115,KEGG_Reaction,-
31785,XNR_RS18125,KEGG_Reaction,-
31786,XNR_RS18130,KEGG_Reaction,-
31787,XNR_RS18135,KEGG_Reaction,-
31788,XNR_RS18140,KEGG_Reaction,-
31789,XNR_RS18145,KEGG_Reaction,-
31790,XNR_RS18150,KEGG_Reaction,-
31791,XNR_RS18155,KEGG_Reaction,-
31792,XNR_RS18165,KEGG_Reaction,-
31793,XNR_RS18170,KEGG_Reaction,-
31794,XNR_RS18175,KEGG_Reaction,R02964
31795,XNR_RS18175,KEGG_Reaction,R03643
31796,XNR_RS18175,KEGG_Reaction,R03816
31797,XNR_RS18180,KEGG_Reaction,-
31798,XNR_RS18185,KEGG_Reaction,R01196
31799,XNR_RS18185,KEGG_Reaction,R01197
31800,XNR_RS18190,KEGG_Reaction,R01196
31801,XNR_RS18190,KEGG_Reaction,R01197
31802,XNR_RS18195,KEGG_Reaction,-
31803,XNR_RS18200,KEGG_Reaction,-
31804,XNR_RS18205,KEGG_Reaction,-
31805,XNR_RS18210,KEGG_Reaction,R11945
31806,XNR_RS18215,KEGG_Reaction,R11945
31807,XNR_RS18220,KEGG_Reaction,R11945
31808,XNR_RS18225,KEGG_Reaction,R11945
31809,XNR_RS18230,KEGG_Reaction,R11945
31810,XNR_RS18235,KEGG_Reaction,R11945
31811,XNR_RS18240,KEGG_Reaction,R11945
31812,XNR_RS18245,KEGG_Reaction,R11945
31813,XNR_RS18250,KEGG_Reaction,R11945
31814,XNR_RS18255,KEGG_Reaction,R11945
31815,XNR_RS18260,KEGG_Reaction,-
31816,XNR_RS18265,KEGG_Reaction,-
31817,XNR_RS18270,KEGG_Reaction,-
31818,XNR_RS18275,KEGG_Reaction,-
31819,XNR_RS18290,KEGG_Reaction,-
31820,XNR_RS18295,KEGG_Reaction,R00974
31821,XNR_RS18295,KEGG_Reaction,R01411
31822,XNR_RS18295,KEGG_Reaction,R02922
31823,XNR_RS18310,KEGG_Reaction,-
31824,XNR_RS18315,KEGG_Reaction,-
31825,XNR_RS18320,KEGG_Reaction,-
31826,XNR_RS18325,KEGG_Reaction,R03191
31827,XNR_RS18325,KEGG_Reaction,R03192
31828,XNR_RS18330,KEGG_Reaction,-
31829,XNR_RS18335,KEGG_Reaction,R01560
31830,XNR_RS18335,KEGG_Reaction,R02556
31831,XNR_RS18340,KEGG_Reaction,R00258
31832,XNR_RS18340,KEGG_Reaction,R00355
31833,XNR_RS18340,KEGG_Reaction,R00694
31834,XNR_RS18340,KEGG_Reaction,R00734
31835,XNR_RS18340,KEGG_Reaction,R00896
31836,XNR_RS18340,KEGG_Reaction,R01215
31837,XNR_RS18340,KEGG_Reaction,R02433
31838,XNR_RS18340,KEGG_Reaction,R02619
31839,XNR_RS18340,KEGG_Reaction,R04475
31840,XNR_RS18340,KEGG_Reaction,R05052
31841,XNR_RS18350,KEGG_Reaction,-
31842,XNR_RS18355,KEGG_Reaction,-
31843,XNR_RS18360,KEGG_Reaction,-
31844,XNR_RS18365,KEGG_Reaction,-
31845,XNR_RS18370,KEGG_Reaction,-
31846,XNR_RS18375,KEGG_Reaction,-
31847,XNR_RS18380,KEGG_Reaction,-
31848,XNR_RS18385,KEGG_Reaction,R00435
31849,XNR_RS18385,KEGG_Reaction,R00441
31850,XNR_RS18385,KEGG_Reaction,R00442
31851,XNR_RS18385,KEGG_Reaction,R00443
31852,XNR_RS18390,KEGG_Reaction,R00435
31853,XNR_RS18390,KEGG_Reaction,R00441
31854,XNR_RS18390,KEGG_Reaction,R00442
31855,XNR_RS18390,KEGG_Reaction,R00443
31856,XNR_RS18395,KEGG_Reaction,R09845
31857,XNR_RS18400,KEGG_Reaction,-
31858,XNR_RS18405,KEGG_Reaction,-
31859,XNR_RS18410,KEGG_Reaction,-
31860,XNR_RS18415,KEGG_Reaction,-
31861,XNR_RS18420,KEGG_Reaction,-
31862,XNR_RS18425,KEGG_Reaction,-
31863,XNR_RS18430,KEGG_Reaction,-
31864,XNR_RS18435,KEGG_Reaction,-
31865,XNR_RS18440,KEGG_Reaction,-
31866,XNR_RS18445,KEGG_Reaction,-
31867,XNR_RS18450,KEGG_Reaction,-
31868,XNR_RS18455,KEGG_Reaction,R00489
31869,XNR_RS18460,KEGG_Reaction,-
31870,XNR_RS18470,KEGG_Reaction,-
31871,XNR_RS18475,KEGG_Reaction,-
31872,XNR_RS18480,KEGG_Reaction,-
31873,XNR_RS18485,KEGG_Reaction,-
31874,XNR_RS18490,KEGG_Reaction,-
31875,XNR_RS18495,KEGG_Reaction,-
31876,XNR_RS18500,KEGG_Reaction,-
31877,XNR_RS18505,KEGG_Reaction,-
31878,XNR_RS18510,KEGG_Reaction,-
31879,XNR_RS18515,KEGG_Reaction,-
31880,XNR_RS18520,KEGG_Reaction,-
31881,XNR_RS18525,KEGG_Reaction,-
31882,XNR_RS18530,KEGG_Reaction,-
31883,XNR_RS18535,KEGG_Reaction,-
31884,XNR_RS18540,KEGG_Reaction,-
31885,XNR_RS18545,KEGG_Reaction,-
31886,XNR_RS18550,KEGG_Reaction,-
31887,XNR_RS18555,KEGG_Reaction,-
31888,XNR_RS18560,KEGG_Reaction,-
31889,XNR_RS18565,KEGG_Reaction,-
31890,XNR_RS18570,KEGG_Reaction,-
31891,XNR_RS18575,KEGG_Reaction,-
31892,XNR_RS18580,KEGG_Reaction,R00127
31893,XNR_RS18580,KEGG_Reaction,R01547
31894,XNR_RS18580,KEGG_Reaction,R11319
31895,XNR_RS18585,KEGG_Reaction,-
31896,XNR_RS18590,KEGG_Reaction,-
31897,XNR_RS18595,KEGG_Reaction,-
31898,XNR_RS18600,KEGG_Reaction,-
31899,XNR_RS18605,KEGG_Reaction,-
31900,XNR_RS18610,KEGG_Reaction,R00435
31901,XNR_RS18610,KEGG_Reaction,R00441
31902,XNR_RS18610,KEGG_Reaction,R00442
31903,XNR_RS18610,KEGG_Reaction,R00443
31904,XNR_RS18615,KEGG_Reaction,-
31905,XNR_RS18620,KEGG_Reaction,-
31906,XNR_RS18625,KEGG_Reaction,-
31907,XNR_RS18630,KEGG_Reaction,-
31908,XNR_RS18635,KEGG_Reaction,-
31909,XNR_RS18640,KEGG_Reaction,R02060
31910,XNR_RS18645,KEGG_Reaction,R02971
31911,XNR_RS18645,KEGG_Reaction,R03018
31912,XNR_RS18645,KEGG_Reaction,R04391
31913,XNR_RS18650,KEGG_Reaction,-
31914,XNR_RS18655,KEGG_Reaction,-
31915,XNR_RS18660,KEGG_Reaction,R00768
31916,XNR_RS18665,KEGG_Reaction,-
31917,XNR_RS18670,KEGG_Reaction,-
31918,XNR_RS18675,KEGG_Reaction,-
31919,XNR_RS18680,KEGG_Reaction,-
31920,XNR_RS18685,KEGG_Reaction,R01061
31921,XNR_RS18690,KEGG_Reaction,R01625
31922,XNR_RS18695,KEGG_Reaction,-
31923,XNR_RS18700,KEGG_Reaction,-
31924,XNR_RS18710,KEGG_Reaction,-
31925,XNR_RS18725,KEGG_Reaction,-
31926,XNR_RS18730,KEGG_Reaction,-
31927,XNR_RS30035,KEGG_Reaction,-
31928,XNR_RS18735,KEGG_Reaction,-
31929,XNR_RS18740,KEGG_Reaction,-
31930,XNR_RS18745,KEGG_Reaction,-
31931,XNR_RS18750,KEGG_Reaction,R00401
31932,XNR_RS18755,KEGG_Reaction,-
31933,XNR_RS18760,KEGG_Reaction,-
31934,XNR_RS18770,KEGG_Reaction,-
31935,XNR_RS18775,KEGG_Reaction,-
31936,XNR_RS18780,KEGG_Reaction,-
31937,XNR_RS18785,KEGG_Reaction,R10648
31938,XNR_RS18790,KEGG_Reaction,-
31939,XNR_RS18795,KEGG_Reaction,-
31940,XNR_RS18800,KEGG_Reaction,-
31941,XNR_RS18805,KEGG_Reaction,-
31942,XNR_RS18810,KEGG_Reaction,-
31943,XNR_RS18815,KEGG_Reaction,-
31944,XNR_RS18820,KEGG_Reaction,-
31945,XNR_RS18825,KEGG_Reaction,-
31946,XNR_RS18830,KEGG_Reaction,-
31947,XNR_RS18835,KEGG_Reaction,-
31948,XNR_RS18840,KEGG_Reaction,-
31949,XNR_RS18845,KEGG_Reaction,-
31950,XNR_RS18850,KEGG_Reaction,-
31951,XNR_RS18855,KEGG_Reaction,-
31952,XNR_RS18860,KEGG_Reaction,R01130
31953,XNR_RS18860,KEGG_Reaction,R08240
31954,XNR_RS18865,KEGG_Reaction,R01130
31955,XNR_RS18865,KEGG_Reaction,R08240
31956,XNR_RS18870,KEGG_Reaction,R00421
31957,XNR_RS18875,KEGG_Reaction,R00848
31958,XNR_RS18880,KEGG_Reaction,-
31959,XNR_RS30040,KEGG_Reaction,-
31960,XNR_RS18885,KEGG_Reaction,-
31961,XNR_RS18890,KEGG_Reaction,-
31962,XNR_RS18895,KEGG_Reaction,-
31963,XNR_RS18905,KEGG_Reaction,-
31964,XNR_RS18910,KEGG_Reaction,R00713
31965,XNR_RS18910,KEGG_Reaction,R00714
31966,XNR_RS18910,KEGG_Reaction,R02401
31967,XNR_RS18915,KEGG_Reaction,R01459
31968,XNR_RS18920,KEGG_Reaction,-
31969,XNR_RS18925,KEGG_Reaction,R01715
31970,XNR_RS18930,KEGG_Reaction,R01230
31971,XNR_RS18930,KEGG_Reaction,R01231
31972,XNR_RS18930,KEGG_Reaction,R08244
31973,XNR_RS18935,KEGG_Reaction,-
31974,XNR_RS18940,KEGG_Reaction,-
31975,XNR_RS18945,KEGG_Reaction,R07177
31976,XNR_RS18950,KEGG_Reaction,-
31977,XNR_RS18955,KEGG_Reaction,-
31978,XNR_RS18960,KEGG_Reaction,-
31979,XNR_RS18965,KEGG_Reaction,-
31980,XNR_RS18970,KEGG_Reaction,-
31981,XNR_RS18975,KEGG_Reaction,-
31982,XNR_RS18980,KEGG_Reaction,-
31983,XNR_RS18985,KEGG_Reaction,-
31984,XNR_RS18990,KEGG_Reaction,-
31985,XNR_RS18995,KEGG_Reaction,-
31986,XNR_RS19000,KEGG_Reaction,-
31987,XNR_RS19005,KEGG_Reaction,-
31988,XNR_RS19010,KEGG_Reaction,-
31989,XNR_RS19015,KEGG_Reaction,-
31990,XNR_RS19020,KEGG_Reaction,-
31991,XNR_RS19025,KEGG_Reaction,-
31992,XNR_RS19030,KEGG_Reaction,-
31993,XNR_RS19035,KEGG_Reaction,-
31994,XNR_RS19040,KEGG_Reaction,-
31995,XNR_RS19045,KEGG_Reaction,-
31996,XNR_RS19050,KEGG_Reaction,R01206
31997,XNR_RS19050,KEGG_Reaction,R02334
31998,XNR_RS19055,KEGG_Reaction,-
31999,XNR_RS19060,KEGG_Reaction,-
32000,XNR_RS19065,KEGG_Reaction,-
32001,XNR_RS19070,KEGG_Reaction,-
32002,XNR_RS19075,KEGG_Reaction,-
32003,XNR_RS19080,KEGG_Reaction,-
32004,XNR_RS19085,KEGG_Reaction,-
32005,XNR_RS19090,KEGG_Reaction,-
32006,XNR_RS19095,KEGG_Reaction,-
32007,XNR_RS19100,KEGG_Reaction,R00256
32008,XNR_RS19100,KEGG_Reaction,R01579
32009,XNR_RS19105,KEGG_Reaction,-
32010,XNR_RS19110,KEGG_Reaction,-
32011,XNR_RS19115,KEGG_Reaction,R00833
32012,XNR_RS19120,KEGG_Reaction,-
32013,XNR_RS19125,KEGG_Reaction,-
32014,XNR_RS19130,KEGG_Reaction,-
32015,XNR_RS19135,KEGG_Reaction,-
32016,XNR_RS19140,KEGG_Reaction,-
32017,XNR_RS19145,KEGG_Reaction,R00405
32018,XNR_RS19145,KEGG_Reaction,R02404
32019,XNR_RS19150,KEGG_Reaction,R00405
32020,XNR_RS19150,KEGG_Reaction,R02404
32021,XNR_RS19155,KEGG_Reaction,-
32022,XNR_RS19160,KEGG_Reaction,-
32023,XNR_RS19165,KEGG_Reaction,-
32024,XNR_RS19170,KEGG_Reaction,R04325
32025,XNR_RS19170,KEGG_Reaction,R04326
32026,XNR_RS19175,KEGG_Reaction,R01127
32027,XNR_RS19175,KEGG_Reaction,R04560
32028,XNR_RS19180,KEGG_Reaction,-
32029,XNR_RS19185,KEGG_Reaction,R01220
32030,XNR_RS19185,KEGG_Reaction,R01655
32031,XNR_RS19190,KEGG_Reaction,-
32032,XNR_RS19195,KEGG_Reaction,-
32033,XNR_RS19200,KEGG_Reaction,-
32034,XNR_RS19205,KEGG_Reaction,-
32035,XNR_RS19210,KEGG_Reaction,R00342
32036,XNR_RS19210,KEGG_Reaction,R07136
32037,XNR_RS19215,KEGG_Reaction,-
32038,XNR_RS19225,KEGG_Reaction,-
32039,XNR_RS19230,KEGG_Reaction,R02565
32040,XNR_RS19230,KEGG_Reaction,R02566
32041,XNR_RS19235,KEGG_Reaction,R01025
32042,XNR_RS19240,KEGG_Reaction,-
32043,XNR_RS19245,KEGG_Reaction,-
32044,XNR_RS19250,KEGG_Reaction,-
32045,XNR_RS19255,KEGG_Reaction,-
32046,XNR_RS19260,KEGG_Reaction,-
32047,XNR_RS19265,KEGG_Reaction,R00026
32048,XNR_RS19265,KEGG_Reaction,R02558
32049,XNR_RS19265,KEGG_Reaction,R02887
32050,XNR_RS19265,KEGG_Reaction,R02985
32051,XNR_RS19265,KEGG_Reaction,R03527
32052,XNR_RS19265,KEGG_Reaction,R04949
32053,XNR_RS19265,KEGG_Reaction,R04998
32054,XNR_RS19265,KEGG_Reaction,R10035
32055,XNR_RS19265,KEGG_Reaction,R10039
32056,XNR_RS19265,KEGG_Reaction,R10040
32057,XNR_RS19270,KEGG_Reaction,-
32058,XNR_RS19275,KEGG_Reaction,-
32059,XNR_RS19280,KEGG_Reaction,-
32060,XNR_RS19285,KEGG_Reaction,R03062
32061,XNR_RS19290,KEGG_Reaction,-
32062,XNR_RS19295,KEGG_Reaction,-
32063,XNR_RS19300,KEGG_Reaction,-
32064,XNR_RS19310,KEGG_Reaction,-
32065,XNR_RS19315,KEGG_Reaction,-
32066,XNR_RS31330,KEGG_Reaction,-
32067,XNR_RS19325,KEGG_Reaction,-
32068,XNR_RS19330,KEGG_Reaction,-
32069,XNR_RS19335,KEGG_Reaction,R00667
32070,XNR_RS30875,KEGG_Reaction,-
32071,XNR_RS19345,KEGG_Reaction,-
32072,XNR_RS19350,KEGG_Reaction,-
32073,XNR_RS19360,KEGG_Reaction,-
32074,XNR_RS19365,KEGG_Reaction,-
32075,XNR_RS19370,KEGG_Reaction,R03664
32076,XNR_RS19375,KEGG_Reaction,-
32077,XNR_RS19380,KEGG_Reaction,-
32078,XNR_RS19385,KEGG_Reaction,R00465
32079,XNR_RS19385,KEGG_Reaction,R01388
32080,XNR_RS19385,KEGG_Reaction,R01392
32081,XNR_RS19385,KEGG_Reaction,R02527
32082,XNR_RS19390,KEGG_Reaction,-
32083,XNR_RS19395,KEGG_Reaction,-
32084,XNR_RS19400,KEGG_Reaction,-
32085,XNR_RS19405,KEGG_Reaction,-
32086,XNR_RS19410,KEGG_Reaction,-
32087,XNR_RS19415,KEGG_Reaction,-
32088,XNR_RS19420,KEGG_Reaction,-
32089,XNR_RS19425,KEGG_Reaction,-
32090,XNR_RS19430,KEGG_Reaction,-
32091,XNR_RS19440,KEGG_Reaction,-
32092,XNR_RS31600,KEGG_Reaction,-
32093,XNR_RS30055,KEGG_Reaction,-
32094,XNR_RS19465,KEGG_Reaction,-
32095,XNR_RS19470,KEGG_Reaction,-
32096,XNR_RS19475,KEGG_Reaction,-
32097,XNR_RS19480,KEGG_Reaction,R02164
32098,XNR_RS19485,KEGG_Reaction,R00357
32099,XNR_RS19485,KEGG_Reaction,R00481
32100,XNR_RS19485,KEGG_Reaction,R02164
32101,XNR_RS19490,KEGG_Reaction,R02164
32102,XNR_RS19495,KEGG_Reaction,R02164
32103,XNR_RS19500,KEGG_Reaction,R06604
32104,XNR_RS19505,KEGG_Reaction,R00022
