,pseudogene,heat-stress,SoxL2N,fatty-acid-related,Riboflavin,niacin-transport,cold-stress,carbon-fixation,Fe-S-lipoylation,HMG-CoA,Purine,XylR-SoxM,YtrA,LysM,Phenylacetate,single_gene_1,single_gene_2,translation-1,UV-tfb3,Arginine,Pyroglutamate,translation-2,unchar-1,sulfur-assimilation,FadR-KO,Cobalamin,4-HPA,ArnRAB,single_gene_3,FadR,SoxLABCD,TCA-BCAA,UV-related,DARC,Replication,translation-related,Quinolinate,aromatic-degradation,Ammonium-Uptake,carotenoid,single_gene_4,Thiamin,unchar-3,single_gene_5,Gly-Ser-Thr
SACI_RS07250,-0.002492611,0.002726985,-0.00111359,-0.006332839,0.002699402,-0.004097128,-0.007968297,-0.005825022,0.016197632,-0.003904564,-0.005792362,-0.016013863,-0.007197897,0.004662056,-0.000780177,-0.003516538,0.005997895,0.007763671,-0.002608199,-0.002185927,4.07E-05,0.066773698,-0.011783621,0.001533076,-0.003744463,-0.009871956,5.59E-07,-0.001681,0.00802462,-0.002750889,-0.002094932,0.005003265,-0.005895992,-0.004523226,0.001697775,-0.00855221,0.001223942,0.005040005,-0.005582956,-0.002628718,-0.006010894,0.003715034,-0.008502354,-0.01283726,-0.003545154
SACI_RS07255,0.000128228,0.020757426,-0.013314015,0.004871263,-0.004214744,-0.015560688,0.003950217,-0.010223509,-0.007607598,0.003879498,-0.021397447,-0.005628206,0.017886833,0.015902778,-0.018896936,-0.020054859,0.013648023,0.001337713,-0.001732363,0.009146395,0.003545563,0.005012693,-0.003351476,-0.005406496,0.000350513,-0.005102822,-0.023966762,-0.011121326,-0.013246951,-0.001817317,-0.012532824,-0.023660774,-0.012960695,-0.013561621,0.018013644,-0.008840154,-0.014235122,-0.01681206,-0.023006498,-0.023488985,-0.009438197,0.000188422,-0.002899986,0.003088785,-0.00224813
SACI_RS07260,0.018737869,0.022540927,0.012082712,-0.04098413,0.024583572,0.00738501,0.025884083,0.015622047,0.033891826,-0.016631655,-0.028506441,0.01952342,0.020173995,-0.013396408,-0.018502054,0.001357947,-0.027470065,-0.013139029,-0.012534301,-0.012724432,0.015760269,-0.002196052,0.018980887,0.02878802,0.005807469,-0.007473276,-0.022040931,0.001314406,-0.011226842,0.026849069,0.007985539,0.014794612,0.013366286,0.008919815,0.012051265,-0.002580339,-0.03016339,-0.019780778,0.008938721,-0.027439876,0.000230396,-0.012064546,0.018982705,-0.000609671,-0.018660477
SACI_RS11680,-0.060213044,-0.013053859,-0.035758329,-0.013740413,0.033116924,-0.006419794,0.029255795,0.004155634,0.010852274,-0.004556119,0.019424669,-0.009098765,-0.02113401,-0.024531681,0.002419237,0.054111914,-0.003988959,-0.006601969,-0.006616015,-0.006648297,-0.025119264,-0.01458399,0.052983066,0.035525212,-0.000545451,0.054192627,0.019161889,0.004931631,0.041259152,0.023314644,-0.073931474,0.014076231,-0.020611127,-0.006762457,-0.003406585,0.008999904,0.024795213,0.006129893,-0.103116036,0.033766683,-0.007085593,0.005344902,0.046388929,0.00612447,0.046572721
SACI_RS07270,-0.017957186,-0.000556012,-0.011724864,-0.002477565,-0.010068748,-0.00097131,-0.013850827,-0.006865243,0.013296785,0.003048215,0.035647229,0.012289008,-0.030429755,-0.003044292,-0.002913154,0.027256341,-0.004420211,0.028331941,0.016381742,0.017073192,-3.70E-05,-0.016717427,0.003837529,0.013538999,0.001361386,0.001689131,-0.014937076,0.017249653,-0.002562443,0.013564617,-0.009644315,0.00032582,0.038364506,-0.007052898,0.011445123,-5.50E-05,-0.01062298,-0.009813398,-0.00535641,-0.01216891,0.000339902,0.012409238,-0.015338931,-0.005069335,-0.004074082
SACI_RS07275,-0.024787338,-0.00048314,-0.035190834,0.02711034,0.019653849,-0.013728676,-0.015492009,0.007803456,0.002060796,-0.007442737,0.022227695,0.011229714,-0.003857958,-0.031535173,-0.010872035,0.042309183,-0.004432268,0.028773213,0.02742677,0.015086988,0.0043788,-0.027820099,0.004255975,0.013875328,-0.006991459,0.009867589,-0.025290054,0.048551234,-0.001342056,-0.020283166,-0.006040913,-0.013029913,0.060401933,0.007160536,0.029851413,0.029030264,0.007529315,-0.042177499,-0.029236351,0.005110038,0.006566639,0.010406641,-0.025664237,-0.004579412,-0.012505873
SACI_RS07280,-0.008054037,0.0074075,-0.027811382,0.019285572,-0.032197912,-0.016728082,-0.017452749,-0.005393512,0.000195662,-0.026666225,-0.007112933,-0.00898196,-0.012940089,-0.008426869,0.023903549,0.002139748,0.011178423,0.006755258,0.025977971,-0.01075577,0.051716251,-0.003210082,-0.013991087,0.013012489,-0.019967586,-0.041603571,-0.029696216,0.017048758,-0.030501582,0.001831879,0.004757565,-0.006626836,0.045469516,-0.00129537,0.045024515,0.017803351,-0.012737206,-0.012936094,-0.01944307,0.019740454,0.032771223,0.012146567,0.011617416,0.015371513,-0.007996077
SACI_RS07285,-0.026529647,0.017051646,-0.004733794,0.015073681,0.005317769,-0.01741188,-0.054446024,0.025850107,0.022125878,-0.006652085,0.004289071,-0.012610903,0.023740404,0.000357692,0.017248467,0.015899857,-0.031193624,0.01360735,-0.009105821,-0.004360532,0.02763775,-0.015475525,0.011264678,-0.008864803,-0.074422863,0.005522441,-0.053690941,-0.018509127,-0.001530638,-0.012773006,0.043816129,-0.035542235,-0.010728423,0.05868362,0.009473055,-0.033674947,-0.016939084,0.04819352,0.059310126,0.007922949,-0.023118923,0.039863605,0.015847717,-0.020096669,0.009457468
SACI_RS11860,-0.129787639,0.013101197,-0.016318975,0.045336228,-0.019259351,0.044593801,0.020856184,-0.010242913,-0.038243686,0.049984336,-0.0276309,0.002051916,-0.015494163,-0.060286121,0.05461118,0.093480581,-0.031407701,-0.001613428,0.021602244,0.004818376,0.010506342,-0.002306669,-0.001465409,0.017000884,0.009477727,0.039034538,-0.104258153,-0.017225555,-0.00571885,0.027046123,-0.033852919,0.004610275,-0.02228686,0.002120286,0.022552146,-0.074477021,-0.003732815,0.005663031,0.003106712,0.017032432,0.016661774,-0.04398929,0.02634287,-0.035777241,0.002872211
SACI_RS07290,-0.01921634,0.045795902,0.014684273,-0.007034512,-0.044130102,0.00245449,0.005928274,-0.000679408,-0.057135175,0.04758491,-0.00435089,-0.00680674,0.010981651,0.026681431,0.019459211,-0.006964285,0.062794972,0.0142773,-0.010157564,-0.022617397,0.005857908,-0.020758901,0.013336819,-0.066834791,0.060367285,0.00767542,0.023424929,0.029758123,-0.00092168,0.003170968,-0.010750733,-0.002726804,-0.002493454,0.00303444,-0.008420256,-0.04654207,0.003355981,-0.054001401,0.066867976,-0.001977106,0.104232236,-0.008343744,0.057595232,-0.010032865,0.062249336
SACI_RS07295,-0.013223896,0.005765789,0.000627725,0.030918791,-0.004174969,0.00834083,0.029688509,-0.009594832,0.034634516,0.002903405,0.001968964,-0.00928058,0.011728965,0.008978032,0.020924455,-0.039838123,0.031219971,-0.018246088,0.004241753,-0.031288498,-0.004243904,0.005307393,-0.003387006,0.015283157,0.017259496,0.004315786,0.006065944,0.02920692,0.000872929,-0.021473539,0.009124132,0.004314156,-0.035656655,-0.012391355,-0.019467509,0.005955879,0.024640559,-0.022251722,0.007574775,-0.025633949,-0.025890903,-0.000674768,0.023857464,-0.002881712,0.019210341
SACI_RS07300,0.011557024,-0.003288053,-0.008591101,0.01970927,-0.018002564,0.003900801,0.055014097,0.005948971,-0.035375293,0.001739114,0.033375608,0.009541598,-0.081091236,0.017447498,-0.034823208,-0.036281727,0.018096261,-0.037719636,-0.003093546,-0.062411259,0.00782355,0.031853142,0.111402405,-0.008147276,0.025353608,0.02919944,0.004682668,0.014501951,-0.009092471,0.016930525,-0.031680859,-0.011740871,0.013006882,-0.020913868,-0.001170032,0.027324179,0.013527218,-0.035772956,-0.000244947,-0.004021472,0.008619651,-0.02250947,-9.44E-05,0.080738058,0.028325434
SACI_RS07305,-0.000191814,-0.014081744,0.010258328,0.01492967,0.001239593,0.004662933,-0.032111564,-0.012778039,-0.021049808,-0.003547308,0.012735814,-0.013628978,0.028208978,-0.002800587,0.002272251,0.003380055,0.013164056,0.001682074,-0.00897227,-0.002457994,-0.009767267,0.002449092,-0.012078538,-0.002315755,-0.007670704,-0.006251645,0.011143049,-0.009283148,0.015779998,-0.001627581,-0.003110622,0.00092046,-0.00129923,0.002444941,-0.007996815,-0.003435942,-0.012639297,0.003398783,-0.003311781,0.008433553,0.017855768,0.014968822,-0.017977086,0.025567825,-0.004793126
SACI_RS07310,0.001305381,-0.044806138,-0.000118794,0.017294046,0.010555241,0.01031588,-0.013062731,0.016236272,-0.029140873,-0.022794681,-0.017252418,-0.002820343,-0.02097692,-0.004694542,-0.008286035,0.009450465,0.017384776,-0.002419166,-0.010258584,-0.012212212,-0.008000632,0.004828217,-0.000436081,-0.007258492,0.007219695,0.015504077,-0.007892425,-0.000204322,-0.004749359,0.006422397,0.029328446,0.00167891,0.012644573,-0.02431154,0.001492827,0.009490666,-0.000260899,-0.007490527,-0.011389257,-0.010264927,0.014683917,0.000782227,-0.007354359,0.037985142,-0.024223617
SACI_RS07315,0.009091276,0.010965043,0.00228815,3.92E-05,-0.007434709,-0.00050612,-0.019059926,-0.026723108,-0.007835462,0.015844559,0.000573088,0.017895719,-0.011698424,-0.00995769,-0.003130354,0.002603409,-0.01147793,-0.008340426,-0.00710531,0.005174919,-0.004070135,-0.008598218,0.013287244,0.009236013,-0.005468784,0.011640867,0.00251237,0.008908759,-0.002834095,0.006107434,0.012207479,-0.000935849,0.015046977,-0.001002082,0.0108479,0.024614248,-0.019592484,-0.00121562,0.005721292,0.000956191,0.004198658,-0.00406644,0.01443483,0.002925707,-0.003622317
SACI_RS07320,0.004945606,0.007014232,-0.00441924,-0.006902142,-0.001334171,0.00420637,-0.016702717,-0.005824219,-0.001110881,0.023088267,0.004131762,0.024988071,-0.012922023,0.00291165,-0.017276708,0.014462888,-0.004163027,-0.00953624,-0.00542774,0.005274442,0.005599549,0.004563542,0.012125158,0.008797553,-0.003932867,0.015187878,-0.012132747,0.011652533,-0.008366063,0.009178314,-0.005483426,-0.009082557,0.004953778,-0.008670834,0.010516246,0.000903767,-0.014295114,-0.010247978,0.00310061,0.00984145,0.011004993,0.006911535,0.00652697,0.002848623,0.017843474
SACI_RS07325,0.001540487,-0.000806516,0.007006265,0.00026892,0.007228045,0.008208827,4.42E-05,-0.016931259,0.002022971,0.007140987,-0.004423366,-0.006404644,-0.028543029,0.011986815,0.010284149,0.008462835,0.00412595,-0.012593694,-0.000644099,0.014089973,0.002954071,0.033167748,-0.001481716,0.002238638,-0.003076022,-0.00785028,-0.005336769,-0.00433568,-0.003427406,0.005386431,-0.007812617,-0.002379306,0.00947,0.007112396,0.015374839,-0.0069995,-0.012415768,-0.005225063,0.016092956,-0.024150443,0.003679284,-0.007485564,-0.010898859,0.004005969,0.002221581
SACI_RS07330,0.003798449,0.00586186,-0.005785859,-0.006472675,-0.006004815,-0.002831851,0.000309842,0.006771845,-0.002432698,-0.008721813,-0.012811765,-0.006807179,-0.001287732,-0.002096582,-0.002496217,-0.016604877,0.004738958,-0.021416681,-0.003300606,-0.002211136,0.010704016,0.066761913,0.013015091,-0.005597684,0.000887098,-0.002264186,-0.004605553,4.69E-05,-0.003564989,-0.002865587,-0.016270824,0.001141598,-0.010185551,-0.011326538,-0.001603628,-0.000429826,0.005403673,-0.003376895,0.013265146,0.002038119,-0.012690943,0.000369933,-0.020213389,0.006784558,0.000560171
SACI_RS07335,0.004142795,0.006495402,0.000103538,-0.004145057,-0.002574399,0.002064935,-0.002415239,0.011782715,0.006534121,-0.00608147,-0.010466508,-0.009064883,0.001256383,0.003477364,-0.003780804,-0.015434591,1.21E-05,-0.025141875,-0.006874682,-0.000447621,0.004106642,0.054006622,0.009355925,-0.001999105,-0.002594773,-0.001411414,0.001048628,-0.001799146,-0.003561987,-0.002385247,-0.007196401,-0.003891603,-0.011480876,-0.003732872,-0.003532225,0.009452307,0.006844497,-0.000289094,0.012926715,-0.003125601,-0.017301748,0.008943752,-0.00422788,0.000758106,0.006974082
SACI_RS07340,0.006613952,0.018527282,0.008485136,0.013694035,-0.004335908,0.013302979,0.001666408,0.011960023,-0.005776583,0.004792697,-0.002107118,-0.012759692,0.007737935,0.011541921,0.010507011,0.010794835,-0.009056313,-0.011043735,-0.008133248,0.016586958,0.011272431,0.041750552,0.009532201,-0.002584734,0.000765587,0.005509241,0.004236416,-0.006662943,-0.007637265,-0.007974732,-0.013695179,-0.011836129,9.53E-06,-0.004005995,0.00343284,0.030119724,0.006538852,-0.002266442,0.016980032,-0.000133872,-0.005054256,-0.001028632,0.012676627,0.007962644,-0.023521457
SACI_RS07345,-0.022959398,0.001826686,-0.031382718,0.004394628,0.004561145,0.010349032,0.02798352,-0.002211381,-0.027464259,-0.016148753,-0.022956006,-0.019616616,-0.012755419,-0.038192524,-0.000110092,-0.002043099,0.026630525,0.020447453,-0.012164353,-0.028119135,0.013920808,-0.01123792,-0.01723463,-0.013101531,0.002616488,-0.018636801,-0.002242127,-0.00521799,0.016460692,0.005821136,0.015299701,0.015969133,0.01762005,0.015063013,-0.000225617,-0.005961886,0.02733772,0.011534557,-0.0118958,-0.000253279,0.003278387,0.002324563,-0.034459146,-0.013664181,0.002556294
SACI_RS07350,-0.017207932,0.001027919,-0.015511658,-0.008215687,-0.006582129,-0.004331388,-0.034096285,-0.002932558,0.002340433,-0.000198603,-0.017630999,0.003869162,-0.039811514,0.014243423,-0.001304173,0.013620431,-0.007587536,-0.013506961,-0.007069518,0.011244275,0.003101931,-0.015791673,-0.004524937,-0.003599133,0.000187699,-0.004960067,-0.006832162,-0.008807089,-0.013952666,-0.026168751,0.008165764,-0.013994966,-0.003657857,-0.001032437,0.002938174,0.004857573,0.006761583,0.005859551,0.019996521,-0.003224623,0.018513028,-0.014549095,-0.018937805,-0.005099035,0.021370701
SACI_RS07355,0.004699292,-0.003299236,0.000672789,0.00218065,0.004571059,-0.004833535,0.000758407,-0.003706007,-0.004903374,-0.013618958,-0.003960527,-0.014616979,-0.036946878,0.00247449,0.003743447,-0.003686076,0.002484427,-0.010311915,-6.12E-05,0.005884977,0.005734816,0.00749795,-0.002786092,-0.007017218,-0.00069306,0.000944056,0.004255974,-0.001693405,-0.007523387,-0.008478845,-0.02005588,-0.011906487,-0.011315159,-0.002723775,-0.005860217,0.003013411,-0.009384278,-0.002308378,-0.00254656,0.001038089,-0.000469564,0.013734888,-0.016351705,-0.011444957,-0.00276895
SACI_RS07360,-0.007492344,-0.00498428,0.0044692,-0.018146529,-0.015565817,0.007606092,0.001318937,-0.005861792,0.00491692,0.002374385,-0.002361275,0.0022747,-0.000834948,-0.001276403,-0.005112247,0.002699002,-0.000220979,-0.022852455,-0.011739279,0.018804204,0.002291512,0.026202693,-0.002783912,-0.005805626,-0.000821784,-0.00102731,0.003468049,-0.005533436,-0.006641947,-0.005626322,0.010471982,-1.45E-05,-0.004435219,-0.010468155,-0.015377772,0.001708174,0.000633818,-0.004387481,-0.004037129,-0.009925134,-0.012783192,-0.007083517,-0.003218058,-0.001620013,-0.01253532
SACI_RS07365,0.007045975,-0.000104392,-0.000484981,-0.002873115,-0.006514589,0.00302336,0.027540193,0.009816268,-0.005282702,0.010714811,-0.0068817,0.00226876,-0.000466258,-0.006282122,0.000113366,0.001376653,-0.031832252,-0.009226362,-0.006802413,0.000774821,-0.003982265,0.0159824,-0.004710805,-0.003489249,-0.002202137,-0.007390092,-0.003711767,0.001371019,-0.012943106,-0.002661244,0.016371887,0.002234185,-0.014403845,-0.010255928,-0.01572535,0.010472359,-0.004819067,-0.019629181,-0.006801935,-0.003250616,-0.018203586,0.009398754,0.003889789,-0.011180351,-0.007192126
SACI_RS07370,0.005992723,-0.003757564,0.005424326,-0.000552119,0.009293875,0.005285747,0.013990284,0.00427223,0.00881289,0.009021209,-0.009893545,-0.015088996,0.00721523,-7.27E-05,-0.002273144,-0.002186853,-0.016152243,-0.00981546,-0.008702223,0.001865887,0.00171077,0.04349946,0.000689486,-0.005458142,0.005401138,-0.004000664,-0.00692919,0.002870224,-0.003856451,-0.003630267,0.019857767,0.005096616,-0.007473889,-0.002343817,-0.005161396,0.011079005,-0.006370619,-0.017756331,-0.015875042,-0.001147594,-0.012400429,-0.00626059,0.006737636,-0.006397751,-0.002574472
SACI_RS07375,-0.004841232,-0.002414482,0.000325017,-0.002162829,0.000408516,0.003660103,-0.0004497,-0.008575207,-0.000125056,0.003883959,0.001141306,-0.001909097,0.002233268,-0.006491841,-0.003205087,0.007412747,0.006666239,-0.00047734,-0.005043566,0.008230788,0.001983988,0.045030107,-0.003514421,-0.002647514,-0.003933274,-0.003578264,-0.005206271,0.001063195,0.000164629,0.002004163,0.006247756,-0.005446281,-0.006309685,-0.001590284,-0.007284579,-0.008692277,0.004783713,-0.009543256,-0.019337164,-0.007680606,0.004044367,-0.001043052,-0.002020142,0.000151614,-0.011383238
SACI_RS07380,-0.007643973,-0.000798637,0.000803096,-0.00241556,-0.003484123,-0.003718863,-0.004956845,-0.006736397,-0.004532281,0.002007046,0.006754163,0.008521415,0.000565096,0.000851358,-0.001744454,0.001333126,-0.005374568,-0.012135918,-0.003993667,0.011184148,9.37E-06,0.051386885,0.000381143,-0.002461231,9.16E-05,0.002002451,-0.000633125,0.004458142,-0.00746227,-0.00502793,0.008441864,-0.0040201,-0.006081307,-0.004257314,-0.008773214,-0.001476656,0.005441693,-0.011477531,-0.01190929,-0.016701644,0.002140914,0.000418381,-0.005104345,-0.000385972,-0.004339474
SACI_RS07385,-0.008666025,-0.006083709,-0.000856244,-0.000410552,-0.004301633,-0.007369469,-0.000416032,-0.004214074,-0.009772433,0.002145558,0.012124616,0.006551479,0.002381558,-0.001238139,0.000166445,-0.006847968,-0.000518912,-0.018086346,6.82E-05,-0.004563352,-0.003341179,0.044540533,-0.004224389,-0.004652946,0.009075864,-0.003503505,0.005347995,0.003426724,-0.007669729,-0.009410237,0.012077615,0.001348411,0.003378842,-0.003302193,-0.017022698,0.024835226,0.001239949,-0.00905319,-0.005061729,-0.019805604,0.006111346,-0.000220479,-0.017694244,-0.003233482,0.000399161
SACI_RS07390,-0.021569216,-0.00825048,0.002192503,0.008843434,0.002779311,-0.006171585,0.016566405,0.000481507,4.98E-05,0.007999797,0.000582292,0.006948342,0.012532802,-0.001264758,-0.01396269,-0.021227681,-0.00257311,0.000161142,0.00073794,-0.001743947,-0.009965227,-0.020157046,0.006632706,-0.00301699,0.004623436,-0.007176625,-0.011129385,-0.002453935,-0.023552072,-0.009223133,0.010176824,-0.006549194,0.005777483,-0.003659634,-0.002929964,0.0200308,-0.004482604,-0.002425188,-0.004389212,-0.016935837,0.020170867,0.002168088,-0.016903252,-5.54E-06,-0.006103329
SACI_RS07395,-0.015186687,-0.01922854,0.001315162,0.000708173,0.002909919,0.013104569,-0.00222306,-0.006107109,-0.001392326,-0.002114736,-0.000821484,-0.009637464,0.006827076,-0.015986071,-0.01529248,-0.012150782,0.006383902,-0.010100932,0.003821698,0.009010951,-0.006276316,-0.003859646,0.002625009,0.002545952,0.004543612,-0.011083451,-0.005155197,-0.003600125,-0.002350149,-0.006162533,-0.02197144,-0.00796701,-0.018567448,0.002757817,-0.009730731,0.001268379,-0.006330446,-0.004842509,0.006120573,-0.009098918,-0.004957267,0.005899119,8.68E-05,0.002080485,-0.006742007
SACI_RS07400,-0.009730382,-0.002480465,0.000243995,-0.008191189,-0.005238467,-0.014923294,0.002841647,0.002242367,0.010192065,0.016156616,0.012801863,-0.009817498,0.004723989,-0.000316826,0.003860594,-0.010862854,-0.001882429,0.000931136,-0.001930529,0.014176143,0.004688,0.010175449,0.003942837,0.001097457,-0.001923966,-0.005334878,0.005770126,-0.013297202,0.018022915,0.000190346,-0.008673906,-0.001628944,-0.019389189,-0.005065523,0.00525406,-0.009785519,0.006603602,-0.01191952,-0.010914042,-0.005532699,0.003221844,-0.002529586,0.009380212,0.008454362,-0.011407826
SACI_RS07405,0.006784734,-0.000483167,0.023390657,0.003519917,0.003593173,0.013817123,0.000910023,-0.003710332,-0.012869009,0.004235254,0.008130629,0.014525912,-0.00520858,-0.005142643,0.001839692,-0.01257065,0.019893639,0.038354969,0.002144372,-0.012140251,-0.032900914,-0.018554713,0.008524399,0.009768984,0.000929222,0.007171957,0.014795037,-0.013747484,-0.002936956,0.004292137,-0.008137838,-0.019737714,0.016235339,-0.005141235,-0.007593348,0.010581547,0.010989639,-0.003821398,0.026409545,-0.009100074,-0.012133727,0.006721216,0.050115699,0.003263703,0.005027072
SACI_RS07410,0.001934141,-0.004962705,0.001301112,-0.014835579,0.001659122,0.01078952,0.002584285,0.004857307,0.011768715,-0.001353638,0.004329061,0.001901204,0.007589988,-0.002516366,-0.002108714,-0.007291847,-0.005414758,-0.014331174,-0.008933063,-0.0078536,-0.000830069,0.009148857,0.000478479,-0.001799051,0.008652111,-0.006958596,0.005741713,0.002612382,-0.013890815,0.010337468,-0.005614455,-0.005389269,0.001286986,-0.009002052,-0.014531992,0.006496213,0.009696397,-0.010529757,-0.006746833,0.029016391,-0.011824626,-0.000252589,-0.021214156,0.001348012,0.001369409
SACI_RS07415,-0.004035221,-0.002380783,-0.003017079,-0.022171845,0.000905784,0.000596948,-0.001216873,-0.004297057,0.007407306,-0.000951954,-0.004040775,0.005814584,0.00389157,-0.000911413,-0.001537433,-0.008002649,0.002476598,-0.026788389,-0.003725968,-0.001494183,0.007567096,0.018002142,0.006084779,-0.006381836,0.008184966,-0.003739271,0.002898686,0.003397305,0.004282306,0.006301491,-0.022811244,-0.013162581,0.006821257,-0.012338768,-0.009507702,0.0138231,0.022772889,-0.011080349,-0.0058249,0.02451099,-0.010777753,0.006232068,0.000151087,-0.003324361,-8.80E-05
